iz,z,n_ivols,log_Mhalo,phi,bin_idx
iz82,6.01075,100,9.299999999999999,0.0,1
iz82,6.01075,100,9.499999999999998,0.0,2
iz82,6.01075,100,9.699999999999998,0.0,3
iz82,6.01075,100,9.899999999999997,0.0,4
iz82,6.01075,100,10.099999999999996,0.0,5
iz82,6.01075,100,10.299999999999995,0.0,6
iz82,6.01075,100,10.499999999999995,0.0,7
iz82,6.01075,100,10.699999999999994,0.0,8
iz82,6.01075,100,10.899999999999993,0.0,9
iz82,6.01075,100,11.099999999999993,0.0034441525009362506,10
iz82,6.01075,100,11.299999999999992,0.0012729227806631926,11
iz82,6.01075,100,11.499999999999991,0.00045814939051633334,12
iz82,6.01075,100,11.69999999999999,0.00014168575120456032,13
iz82,6.01075,100,11.89999999999999,3.7590097258352736e-05,14
iz82,6.01075,100,12.099999999999989,1.0602335124150772e-05,15
iz82,6.01075,100,12.299999999999988,3.5341117080502573e-06,16
iz82,6.01075,100,12.499999999999988,1.2851315302000935e-06,17
iz82,6.01075,100,12.699999999999987,0.0,18
iz82,6.01075,100,12.899999999999986,0.0,19
iz82,6.01075,100,13.099999999999985,0.0,20
iz82,6.01075,100,13.299999999999985,0.0,21
iz82,6.01075,100,13.499999999999984,0.0,22
iz82,6.01075,100,13.699999999999983,0.0,23
iz82,6.01075,100,13.899999999999983,0.0,24
iz82,6.01075,100,14.099999999999982,0.0,25
iz82,6.01075,100,14.299999999999981,0.0,26
iz82,6.01075,100,14.49999999999998,0.0,27
iz82,6.01075,100,14.69999999999998,0.0,28
iz82,6.01075,300,9.1,0.0,0
iz82,6.01075,300,9.299999999999999,0.0,1
iz82,6.01075,300,9.499999999999998,0.0,2
iz82,6.01075,300,9.699999999999998,0.0,3
iz82,6.01075,300,9.899999999999997,0.0,4
iz82,6.01075,300,10.099999999999996,0.0,5
iz82,6.01075,300,10.299999999999995,0.0,6
iz82,6.01075,300,10.499999999999995,0.0,7
iz82,6.01075,300,10.699999999999994,0.0,8
iz82,6.01075,300,10.899999999999993,0.0,9
iz82,6.01075,300,11.099999999999993,0.003463643662477619,10
iz82,6.01075,300,11.299999999999992,0.001291557187851094,11
iz82,6.01075,300,11.499999999999991,0.0004840662097087019,12
iz82,6.01075,300,11.69999999999999,0.00014928944609157754,13
iz82,6.01075,300,11.89999999999999,4.5836357910470005e-05,14
iz82,6.01075,300,12.099999999999989,1.1244900889250819e-05,15
iz82,6.01075,300,12.299999999999988,2.7844516487668695e-06,16
iz82,6.01075,300,12.499999999999988,9.638486476500702e-07,17
iz82,6.01075,300,12.699999999999987,0.0,18
iz82,6.01075,300,12.899999999999986,0.0,19
iz82,6.01075,300,13.099999999999985,0.0,20
iz82,6.01075,300,13.299999999999985,0.0,21
iz82,6.01075,300,13.499999999999984,0.0,22
iz82,6.01075,300,13.699999999999983,0.0,23
iz82,6.01075,300,13.899999999999983,0.0,24
iz82,6.01075,300,14.099999999999982,0.0,25
iz82,6.01075,300,14.299999999999981,0.0,26
iz82,6.01075,300,14.49999999999998,0.0,27
iz82,6.01075,300,14.69999999999998,0.0,28
iz82,6.01075,600,9.1,0.0,0
iz82,6.01075,600,9.299999999999999,0.0,1
iz82,6.01075,600,9.499999999999998,0.0,2
iz82,6.01075,600,9.699999999999998,0.0,3
iz82,6.01075,600,9.899999999999997,0.0,4
iz82,6.01075,600,10.099999999999996,0.0,5
iz82,6.01075,600,10.299999999999995,0.0,6
iz82,6.01075,600,10.499999999999995,0.0,7
iz82,6.01075,600,10.699999999999994,0.0,8
iz82,6.01075,600,10.899999999999993,0.0,9
iz82,6.01075,600,11.099999999999993,0.003475049204808145,10
iz82,6.01075,600,11.299999999999992,0.0012961622425009776,11
iz82,6.01075,600,11.499999999999991,0.0004887248115056773,12
iz82,6.01075,600,11.69999999999999,0.0001515384262694277,13
iz82,6.01075,600,11.89999999999999,4.749631947031179e-05,14
iz82,6.01075,600,12.099999999999989,1.1191353742159148e-05,15
iz82,6.01075,600,12.299999999999988,2.998640237133552e-06,16
iz82,6.01075,600,12.499999999999988,8.032072063750584e-07,17
iz82,6.01075,600,12.699999999999987,1.0709429418334113e-07,18
iz82,6.01075,600,12.899999999999986,0.0,19
iz82,6.01075,600,13.099999999999985,0.0,20
iz82,6.01075,600,13.299999999999985,0.0,21
iz82,6.01075,600,13.499999999999984,0.0,22
iz82,6.01075,600,13.699999999999983,0.0,23
iz82,6.01075,600,13.899999999999983,0.0,24
iz82,6.01075,600,14.099999999999982,0.0,25
iz82,6.01075,600,14.299999999999981,0.0,26
iz82,6.01075,600,14.49999999999998,0.0,27
iz82,6.01075,600,14.69999999999998,0.0,28
iz82,6.01075,1000,9.1,0.0,0
iz82,6.01075,1000,9.299999999999999,0.0,1
iz82,6.01075,1000,9.499999999999998,0.0,2
iz82,6.01075,1000,9.699999999999998,0.0,3
iz82,6.01075,1000,9.899999999999997,0.0,4
iz82,6.01075,1000,10.099999999999996,0.0,5
iz82,6.01075,1000,10.299999999999995,0.0,6
iz82,6.01075,1000,10.499999999999995,0.0,7
iz82,6.01075,1000,10.699999999999994,0.0,8
iz82,6.01075,1000,10.899999999999993,0.0,9
iz82,6.01075,1000,11.099999999999993,0.003491343986647629,10
iz82,6.01075,1000,11.299999999999992,0.0012952809894527632,11
iz82,6.01075,1000,11.499999999999991,0.0004895189191968603,12
iz82,6.01075,1000,11.69999999999999,0.00015462176199411803,13
iz82,6.01075,1000,11.89999999999999,4.581255917842926e-05,14
iz82,6.01075,1000,12.099999999999989,1.1094408907228477e-05,15
iz82,6.01075,1000,12.299999999999988,2.624860151552479e-06,16
iz82,6.01075,1000,12.499999999999988,6.299664363725949e-07,17
iz82,6.01075,1000,12.699999999999987,6.99962707080661e-08,18
iz82,6.01075,1000,12.899999999999986,0.0,19
iz82,6.01075,1000,13.099999999999985,0.0,20
iz82,6.01075,1000,13.299999999999985,0.0,21
iz82,6.01075,1000,13.499999999999984,0.0,22
iz82,6.01075,1000,13.699999999999983,0.0,23
iz82,6.01075,1000,13.899999999999983,0.0,24
iz82,6.01075,1000,14.099999999999982,0.0,25
iz82,6.01075,1000,14.299999999999981,0.0,26
iz82,6.01075,1000,14.49999999999998,0.0,27
iz82,6.01075,1000,14.69999999999998,0.0,28
iz82,6.01075,1024,9.1,0.0,0
iz82,6.01075,1024,9.299999999999999,0.0,1
iz82,6.01075,1024,9.499999999999998,0.0,2
iz82,6.01075,1024,9.699999999999998,0.0,3
iz82,6.01075,1024,9.899999999999997,0.0,4
iz82,6.01075,1024,10.099999999999996,0.0,5
iz82,6.01075,1024,10.299999999999995,0.0,6
iz82,6.01075,1024,10.499999999999995,0.0,7
iz82,6.01075,1024,10.699999999999994,0.0,8
iz82,6.01075,1024,10.899999999999993,0.0,9
iz82,6.01075,1024,11.099999999999993,0.003491343986647629,10
iz82,6.01075,1024,11.299999999999992,0.0012952809894527632,11
iz82,6.01075,1024,11.499999999999991,0.0004895189191968603,12
iz82,6.01075,1024,11.69999999999999,0.00015462176199411803,13
iz82,6.01075,1024,11.89999999999999,4.581255917842926e-05,14
iz82,6.01075,1024,12.099999999999989,1.1094408907228477e-05,15
iz82,6.01075,1024,12.299999999999988,2.624860151552479e-06,16
iz82,6.01075,1024,12.499999999999988,6.299664363725949e-07,17
iz82,6.01075,1024,12.699999999999987,6.99962707080661e-08,18
iz82,6.01075,1024,12.899999999999986,0.0,19
iz82,6.01075,1024,13.099999999999985,0.0,20
iz82,6.01075,1024,13.299999999999985,0.0,21
iz82,6.01075,1024,13.499999999999984,0.0,22
iz82,6.01075,1024,13.699999999999983,0.0,23
iz82,6.01075,1024,13.899999999999983,0.0,24
iz82,6.01075,1024,14.099999999999982,0.0,25
iz82,6.01075,1024,14.299999999999981,0.0,26
iz82,6.01075,1024,14.49999999999998,0.0,27
iz82,6.01075,1024,14.69999999999998,0.0,28
